,title,title_label,description,description_label
534, 뉴스 이재명 팔팔하게 살아서 인사 난 결코 죽지 않는다 ,1,이 대표는 이날 오후 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 윤석열 김건희 명태 균 등으로 바뀐 것 같다 고 비판했다 또 이 대표는 년 월 정치를 시작한 이후 ,1
535, 심층분석 피의자가 정의의 화신 으로 둔갑한 민주당 집회의 가지 모 ,0,더불어민주당이 일 광화문 일대에서 개최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서는 모순 이 나라 주인은 윤석열 김건희 명태 등으로 바뀐 것 같다 국민이 나라의 주인이라는 게 다수 ,1
536,이재명 위기에도 추동력 잃었나 심 선고 후인데 장외집회 시들 ,0,더불어민주당이 서울 광화문에서 세 번째 김건희 윤석열 국정농단 규탄 특검 촉구 국민행동의 날 집회를 더불어민주당은 일 서울 광화문 광장 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 ,1
537, 이재명 징역형 파장 정국 반전 계기 잡은 국민의힘 단합이 중요 ,1,그동안 거대 야당이 김건희 여사 의혹 등을 고리로 특검과 탄핵 공세를 펼치는데 대해 수세적 입장이었으나 민주당은 이 대표는 유죄가 나왔는데 왜 김건희 여사는 기소조차 하지 않느냐 며 더 강하게 공격해 올 ,1
538,심우정 총장 취임 개월 명태균 게이트 등 과제 산적,1,임기 초부터 김건희 여사 관련 수사가 계속되는 가운데 정치권의 압박도 점차 거세지는 모습이다 법조계 안팎에선 심 총장이 김 여사 사건 등 정치적 사건을 중립성 있게 지휘하고 이를 통해 정치권으로부터 오는 ,1
539, 공천 개입 무리수 두는 이준석 김소연 얄팍한 협박질 살려달라는 ,0,이준석 의원과 명태균 씨는 당시 김건희 여사와 국민의힘 재보궐 선거 공천관리위원장이던 윤상현 의원 함성득 교수 등의 이름을 언급하며 김영선 전 의원 공천에 대해 논의했다고 한다 이와 관련 지난 일 해외 ,1
540,이재명 난 죽지 않아 진중권 죽는 건 주변 사람들 발악해봤자 끝 ,0,이 대표는 일 오후 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 윤석열 김건희 명태균으로 바뀐 것 같다 고 비판 김건희 특검법 필요성을 강조했다 그러자 진 교수는 일 를 ,1
541, 금주 법조계 주요일정 월 일,0,혐의 김건희 쥴리 의혹 제기 안해욱 전 대한초등학교태권도협회장 외 명 차 공판 오전 시 법률신문사 및 김남근 김용만 김현정 민병덕 박상혁 이강일 이정문 더불어민주당 의원 및 신장식 조국혁신당 ,1
542,광장에 모인 야당 이재명 결코 죽지 않는다 ,1, 리포트 김건희 돈봉투 의혹 특검으로 수사하라 수사하라 수사하라 수사하라 주째 주말 장외 집회를 연 더불어민주당은 김건희 여사 특검법 수용과 함께 윤석열 대통령 부부의 국정농단 의혹에 대한 ,1
543, 탄핵 장외투쟁 동력 살린 이재명 주인 자리 찾자 며 총공세 예고,0,이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 서울 뉴스핌 최지환 기자 이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 ,1
544,한동훈이 달라졌다 그런데 왜 석민의 픽 ,0,대통령과 김건희 여사를 향해 핏대를 세우던 모습과는 사뭇 달라졌습니다 사실 민주당은 윤 대통령과 한 대표의 갈라진 틈을 파고들어 김건희 특검법 수정안 을 만들었습니다 수사 대상을 개에서 개로 줄이고 한 ,1
545,난세에는 영웅이 등장한다는데 기자의눈 ,0,이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 했다 민주당도 법원마저도 검찰의 정치 이재명 대표와 김건희 여사를 물꼬로 진행 중인 현재 정쟁에선 먹고 살 권위가 없다 서로를 향해 악지르기만 ,1
546, 결코 죽지 않아 장외 규탄 판사 겁박 최악 ,0, 기자 김건희 여사 특검 촉구와 규탄을 위해 예고했던 민주당의 세 번째 장외집회 공직선거법 위반 혐의 심에서 의원직 상실형을 받은 이재명 대표가 연단에 올랐습니다 이재명 민주당 대표 이재명은 결코 죽지 ,1
547,지치지 않고 더욱 단단해졌다 빗속에 모인 만 인파,1,사법부가 야당 대표에 대해 무자비한 판결을 내린 다음 날인 일 서울 광화문에서 열린 김건희 윤석열 윤석열 김건희 명태균으로 바뀌었다 국민이 민주공화국 대한민국의 주인 자리를 당당하게 되찾아야 한다 라고 ,1
548,이재명 사법리스크 맞설 먹사니즘 전략 민생으로 시선 돌린다,0, 일 정치권에 따르면 이 대표는 전날 일 오후 서울 종로구 광화문 일대에서 진행한 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 여러분 얼마나 힘드시냐 먹고 살기도 힘들고 불안해서 ,1
549,이재명 사법리스크와 별개 민주는 김 여사 특검법 화력 집중,0,돌파구로 김건희 특검법 재표결 가결 에 집중하며 국민의힘을 압박하고 있다 윤석열 대통령의 재의요구권 한 대변인은 국민께서 지난 몇 주간 집회를 통해 신성 불가침이 된 김건희 여사에 대한 주가조작 국정농단 ,1
550,이재명 선고 김건희 특검법 정치이슈에 뒷전 된 연금개혁 ,1,이재명 더불어민주당 대표 선고 김건희 특검법 윤석열 대통령 부부의 공천 개입 의혹 등 각종 정치 현안에 개혁 논의가 뒷전으로 밀리는 모양새다 일 국회 등에 따르면 대 국회가 개원한지 개월 가까이 ,1
551,민주 유죄 선고 에 대여 공세 고삐 탄핵 거론은 난감,0,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서는 미친 정권에 미친 판결 국민의힘은 민주당의 연이은 김건희 여사 특검 수용 촉구 집회를 이 대표 사건 판사를 겁박하려는 집회 라고 ,1
552,이재명 사법리스크 현실화 여야 막론 정치권 지형 요동칠까,1,김 지사는 윤 대통령을 향해 김건희 여사 특별법 수용을 촉구하는 등 민주당의 기조와 궤를 같이하며 지난 일 국회 본회의에서 국민의힘은 김건희 여사 특검법에 반대하고 한 대표가 주도해 온 특별감찰관 후보 ,1
553,민주 유죄 선고 에 대여 공세 고삐 탄핵 거론은 난감,0,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서는 미친 정권에 미친 판결 국민의힘은 민주당의 연이은 김건희 여사 특검 수용 촉구 집회를 이 대표 사건 판사를 겁박하려는 집회 라고 ,1
554, 취재석 국민 눈높이 는 김건희 특검 아닐까,1,세 번째 김건희 특검법 본회의 통과 국힘 위헌적 본회의 표결 보이콧 특감 관철 김건희 특검 말 아껴 세 번째 김건희 특검법 이 지난 일 국회 본회의에서 야당 단독 표결로 통과됐다 더불어민주당은 김 ,1
555, 징역형 집유 집회서 이재명은 죽지 않는다 ,1,이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 국민이 ,1
556, 진보단체 주말 정부 규탄집회 특검 촉구 유죄 판결 맹비난,1,더불어민주당은 일 광화문 북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회를 열었다 지난 일 국회 본회의를 통과한 세 번째 김건희 여사 특검법 에 대해 또다시 윤석열 대통령의 재의요구가 ,1
557,이재명 결코 죽지 않아 반성은커녕 시위 종합 ,1,참가자들은 파란색 우비를 쓰고 윤석열을 거부한다 김건희 를 특검하라 등이 적힌 피켓을 들었다 이 윤석열 김건희 명태 균 등으로 바뀐 것 같다 고 비판했다 또 이 대표는 년 월 정치를 시작한 이후 투명하고 ,1
558,이재명 선고 다음날 집회서 이재명은 죽지 않는다 ,1,이 대표는 이날 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 장외집회에서 또 이 대표는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 ,1
559,이재명 심 징역형 파장 여야 대치 심화 전망,0,하시고 김건희 여사 공식일정 중단도 발표하고 그다음에 인적쇄신에 대한 예고까지 했기 때문에 사실은 최근에 윤석열 대통령 퇴진운동 또 김건희 여사 특검 관련 문제에 상당히 공감하는 부분이 있더라도 이게 진영이 ,1
560,이재명 나는 결코 죽지 않는다 뉴시스 ,1,어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 이유는 김건희 윤석열 정권 최후가 가까워졌기 때문 이라고 주장했다 이어 정부여당을 향해 김건희 특검법을 ,1
561,국민의힘 유죄 부정하고 거리 나선 법치 파괴 ,1, 일 서울 광화문 북측광장 인근에서 더불어민주당 주최로 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회가 열리고 있다 국민의힘이 더불어민주당이 세 번째 장외집회를 연 데 대해 이재명 ,1
562,이재명 펄펄해 죽지 않습니다 겨울비 뚫고 건재 과시 포착 ,1,추적추적 비가 내린 이날 이 대표는 당 주최로 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 그러면서 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 ,1
563, 팔팔하게 살아서 인사 이재명은 결코 죽지 않는다 ,1,이 대표는 이날 광화문에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 ,1
564,이재명 결코 죽지 않는다 정부 규탄 집회 참여,1,이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 국민이 ,1
565,광화문 집결한 야당과 보수단체 김건희 특검 촉구 이재명 구속 ,1,비가 내린 일 오후 야당과 시민단체가 서울 광화문에 집결해 윤석열 대통령의 탄핵과 김건희 여사 특검 민주당과 조국혁신당을 비롯한 야 당 등은 이날 오후 시 분부터 서울 종로구 광화문 일대에서 김건희 윤석열 ,1
566,이재명 선고 다음 날 정권 규탄집회 결코 죽지 않는다 ,1,조국혁신당을 비롯한 군소 야당과 시민단체 시가행진을 함께하며 김건희 여사 특검 수용을 압박했습니다 이재명 더불어민주당 대표 황제 골프 치면서 즐기는 그 돈조차도 우리가 새벽 일찍 만원 버스 타고 나가서 ,1
567,한동훈 이재명 겨냥해 시간 끌어봤자 민주 장외집회 도 맹공,0,이 대표 심 선고 결과로 반격 기회를 잡은 여당은 오는 일로 예상되는 김건희 여사 특검법 재표결 때도 단일대오 유지 동력이 이어지길 기대하고 있습니다 다만 국민의힘 당 대표였던 개혁신당 이준석 의원이 대통령 ,1
568,도심집회 시민 운집 특검 수용 이재명 사퇴 ,0,참가자들은 이재명 대표의 무죄를 주장하며 윤석열 대통령을 향해 선거와 공천 개입 의혹의 진상을 규명하고 김건희 여사 특검법을 수용할 것을 촉구한 뒤 거리를 행진했습니다 앞서 오후 시쯤 동화면세점 인근에서는 ,1
569, 김능구의 정국인터뷰 김준형 의원 트럼프 우선주의 미국 민주주의 ,1,대통령뿐 아니라 제가 듣기에는 김건희 여사의 신임도 받고 있다 면서 지금 러시아 파병 문제도 국방부랑 외교부는 배제되고 국정원과 안보실의 합작품으로 진행되고 있다 고 말했다 윤석열 대통령이 당선 이후 더욱 ,1
570,비 맞아도 윤석열 퇴진 시민 열기 가득 찬 광화문 포토 ,0,일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열려 주최쪽 추산 만여명의 시민이 집결했다 곧이어 같은 장소에서 거부권을 거부하는 전국비상행동 등 시민단체가 연 김건희 특검 ,1
571,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 ,1, 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1
572,이언주 이재명에 유례없는 중형 선고 유감 비상시국 더욱 단합할 것 ,0,민주당은 일 광화문 북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회도 열었다 박찬대 원내대표는 김건희 특검은 공정과 상식을 회복하고 정의를 바로 세우라는 압도적 국민의 명령 이라며 ,1
573,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 ,1, 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1
574,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 ,1, 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1
575, 정의 공정 의 화신인양 자평한 이재명에 동의할 국민은 얼마나 될까 ,0,더불어민주당이 일 서울시 광화문광장 일대에서 개최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 장외집회에 참석한 이재명 대표는 이재명 펄펄하게 살아서 인사드린다 고 하면서 이 같이 밝혔다 이재명 ,1
576, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
577,구호 외치는 조국 대표,1,조국 조국혁신당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 구호를 외치고 있다 공동취재 ,1
578,징역형 선고 받은 이재명 장외집회서 이재명 결코 죽지 않는다 ,1,이 대표는 이날 오후 서울 광화문 북측광장에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에 그는 어느 순간부터 이 나라의 주인이 국민이 아닌 윤석열 김건희 명태균 등으로 바뀐 것 같다는 생각이 든다 ,1
579, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
580, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
581,연단에 선 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1
582, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
583, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
584,이재명 대표 나는 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 주먹을 들어보이고 있다 공동취재 ,1
585,연단에 선 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1
586, 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 장외 집 ,1, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들이 구호를 외치고 있다 공동취재 ,1
587,연단에 선 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 공동취재 ,1
588,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
589,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
590,발언하는 조국 대표,1,조국 조국혁신당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 특검 수용 국정농단 규명 윤석열을 거부한다 시민행진 장외 집회에서 발언하고 있다 ,1
591,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
592,연설하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
593,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
594,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
595,연설하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
596,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
597,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
598, 윤석열 퇴진 세찬 비에도 거센 촛불 열기 뉴스핌 줌인 ,0,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 참석자들과 구호를 외치고 있다 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 ,1
599,민주 야권 진보단체 주말 정부 규탄집회 보수단체 맞불 종합 ,0,북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회를 열었다 지난 일 국회 본회의를 통과한 세 번째 김건희 여사 특검법 에 대해 또다시 윤석열 대통령의 재의요구가 예상되는 가운데 주 연속 주말 ,1
600,주말에도 계속된 보수 진보 집회,1,등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 왼쪽 사진 같은 날 오후 광화문 인근에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 에서 참가자들이 구호를 외치고 있다 ,1
601,같은 서울 아래 두 목소리 도심 속 보수 진보 집회,1,이날 오후 전국안보시민단체연합 등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 왼쪽 사진 광화문 광장 일대에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 가 진행되고 있다 ,1
602, 이재명 위증교사 재판 관련 중형 선고 전망한 한동훈 | 장외집회 ,0,약 년 동안 검사 생활을 했고 법무부 장관을 지낸 한동훈 국민의힘 대표가 더불어민주당의 김건희 윤석열 윤석열 정권 규탄 김건희 특검 촉구 명목의 장외집회가 실은 이 대표 위증 교사 사건 심 선고를 맡은 ,1
603,주말에도 계속된 보수 진보 집회,1,등 보수단체 회원들이 서울 세종대로에서 집회를 하고 있다 윗 사진 같은 날 오후 광화문 인근에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 에서 참가자들이 구호를 외치고 있다 ,1
604,이재명 난 결코 죽지 않아 차 정권 퇴진 장외집회 종합 ,1,더불어민주당과 조국혁신당 등 야당은 일 윤석열 정권 퇴진을 촉구하는 장외 집회를 진행하며 김건희 여사 민주당은 이날 오후 서울 종로구 광화문 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 ,1
605,이재명 결코 죽지 않아 대통령 할배라도 국민 복종해야 집회 참석,0,이재명 더불어민주당 대표가 일 서울 종로구 광화문 광장에서 열린 김건희 윤석열 국정농단 규탄 특검 이날 집회 마지막 연사로 나선 이 대표는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 ,1
606,촛불 든 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1
607,손 흔들어 인사하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 손을 들어 인사하고 있다 ,1
608,발언하는 박찬대 원내대표,0,박찬대 더불어민주당 원내대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
609,촛불 든 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1
610,이재명 나는 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
611,이재명 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
612,이재명 나는 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
613,장외 집회 연설하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
614,빗속 장외 집회 참석한 이재명 대표,0, 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 바닥에 고인 빗물에 이재명 더불어민주당 대표의 모습이 비춰지고 있다 ,1
615,함성 외치는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 함성을 외치고 있다 ,1
616,이재명 나는 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
617,장외 집회 연설하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
618,박수치는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 박수를 치고 있다 ,1
619,함성 외치는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 함성을 외치고 있다 ,1
620,촛불 든 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 촛불을 들고 앉아있다 ,1
621,함성 외치는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 함성을 외치고 있다 ,1
622,장외 집회 연설하는 이재명 대표,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
623,장외 집회 참석한 이재명 대표,0,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석해 앉아있다 ,1
624,이재명 나는 죽지 않는다 ,1,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 ,1
625,야당 선고 다음날 장외집회 이재명 결코 죽지 않는다 ,1,서울 광화문에서 열린 김건희 여사 특검 촉구 집회에 총출동해 이번 판결을 강하게 규탄했습니다 집회에 회의 직후 민주당은 광화문에서 열린 김건희 특검 촉구 집회로 향해 이 대표 판결은 국민 법감정을 벗어난 ,1
626, 종합 보 폭우에도 만명 대규모 장외 집회 경찰은 만 천명 추산,0,참여하는 김건희 여사에 대한 특검 촉구 제 차 국민 행동의 날 집회가 열렸다 일 오후 서울 종로구 서울 뉴스핌 최지환 기자 이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 ,1
627,이재명 난 안 죽어 우리가 주인 선고 후 집회 더 거세졌다,0,더불어민주당이 일 오후 서울 종로구 광화문 광장 일대에서 김건희 윤석열 국정농단 규탄 및 특검 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 ,1
628,이재명 난 죽지 않는다 광화문 집회서 외쳐,1, 더불어민주당 조국혁신당 진보당 등 야 당이 일 서울 광화문 인근에서 김건희 윤석열 국정농단 규탄 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 같다 고 주장했다 이어 그들이 ,1
629, 윤석열을 거부한다 이재명을 감옥으로 둘로 갈라진 광화문 ,0, 윤석열 김건희 를 몰아내자 윤건희를 특검하라 는 구호가 담긴 푸른 손팻말을 든 시민들은 삼삼오오 광화문 광장 북측으로 향했다 일 서울 종로구 광화문광장 인근에서 윤석열 정권을 규탄하는 김건희 윤석열 ,1
630,야 이 선고 후 첫 장외집회 이재명 결코 죽지 않아 종합 보 ,1,어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 이유는 김건희 윤석열 정권 최후가 가까워졌기 때문 이라고 주장했다 이어 정부여당을 향해 김건희 특검법을 ,1
631,촛불든 이재명 박찬대,1,이재명 더불어민주당 대표 박찬대 원내대표 등 참석자들이 일 서울 광화문광장 앞 도로에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 및 시민사회 연대 집회 에서 구호를 외치고 있다 사진 ,1
632,박찬대 윤석열 사과 쇼하고 며칠 뒤 태평하게 골프 쳐 ,0,더불어민주당 박찬대 원내대표가 일 서울 광화문광장 앞 도로에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 및 시민사회 연대 집회 에서 발언하고 있다 사진 원명국 기자,1
