,title,description,title_label,description_label
744,민주 야당 대표라 기억도 죄 묻나 폭정 맞서 싸울 것 ,이날 서면브리핑은 민주당이 지난 일 서울 종로구 광화문 광장에서 김건희 윤석열 국정농단 규탄 특검 촉구 차 국민행동의 날 집회를 연 것에 대한 설명이다 이는 민주당이 공직선거법 위반 혐의로 심에서 징역 년 ,0,0
745, 이슈 이재명 선고 후 첫 집회 민주 당 시민단체 연대 규탄 ,규탄하고 김건희 여사 특검 도입을 촉구 하는 집회가 우천 속에서 열렸다 앞서 민주당은 일과 일 연달아 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 시위를 열었다 범야권 주도로 주말 ,0,1
746, 확 다 불어버릴까 그리고 닫힌 입 명태균 게이트 어디로 ,국회는 세 번째 김건희 여사 특검법 을 통과시켰다 윤 대통령은 이번에도 거부권을 행사할 것으로 보인다 한편 탐사기획 스트레이트 는 오늘 오후 시 분에 방송한다 노컷뉴스는 여러분의 제보로 함께 ,1,0
747,주말 거리 메운 보수 진보 집회 이재명 판결 놓고 여야 갈등 고조,더불어민주당과 야권 연합이 김건희 윤석열 국정농단 규탄 집회를 계속하는 가운데 여야 갈등이 민주당은 전날 서울 광화문 북측광장에서 주 연속으로 김건희 윤석열 국정농단 규탄 및 특검 촉구 집회를 ,1,1
748,명태균 구속 동아일보 검찰 제대로 수사 안 하면 김건희 특검 혐의추 ,구속 기간 이들을 둘러싼 각종 의혹에 대한 검찰 수사가 확대될 전망인 가운데 동아일보는 검찰이 제대로 수사하지 않으면 김건희 여사 특검이 필요한 혐의가 또 하나 추가될 수밖에 없다 고 지적했다 명씨와 김 전 ,1,1
749, 고하승 칼럼 이재명 월 위기설 이제 겨우 시작이다,선고 다음 날 민주당이 서울 광화문에서 세 번째 김건희 윤석열 국정농단 규탄 특검 촉구 국민행동의 날 집회를 열었으나 참여 인원은 그다지 많이 늘지 않았다 실제로 민주당은 집회 참석 인원을 만 명이라고 ,0,0
750,김기현 민주 장외집회 에 길거리 정치하더라고 진실 덮어지지 않 ,이재명 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 지지자들을 향해 이재명 펄펄하게 살아서 인사드린다 고 말했다 이를 두고 김기현 국민의힘 의원은 ,0,1
751,진중권 결코 죽지 않는다 는 이재명에 인간은 수단 죽는 것은 주변 ,열린 김건희 윤석열 국정농단 규탄 제 차 국민 행동의 날 집회에서 이재명은 결코 죽지 않는다 고 외치며 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 주장했다 진 교수는 안 죽겠다고 발악을 ,1,1
752,이재명 공직선거법 심 중형 선고로 월 위기설 현실화, 일 정치권에 따르면 우선 당장 선고 직후 민주당과 시민사회가 연대해 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 국민행동의 날 집회도 썰렁한 분위기 속에서 진행됐다 실제 전날 서울 광화문 광장 일대에서 ,0,1
753,용산 인적쇄신 칼바람 예고에 행정관급 어공 들 긴장,용산이 김건희 여사 직속 라인으로 지목됐던 한남동 인회 등 비선 논란을 의식해 어공 어쩌다 공무원 특히 그간 용산발 논란의 축이 된 익명 참모진발 언론 메시지 김건희 인회 논란 등과 맞물려 대통령실 ,0,0
754,이재명 사법리스크 현실화 민주 대여 공세 속 내부 결속 총력,윤석열 대통령과 김건희 여사의 국민의힘 공천 개입 의혹 등을 고리로 대정부 투쟁 강도를 높이며 이 대표의 사법 리스크에 대응하고 단일대오를 강조하며 당 혼란을 최대한 막겠다는 포석이다 민주당 지도부 관계자는 ,0,1
755,한동훈 위증교사 사건 검수완박 에 묻힐 수 있었다 이재명 ,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 뉴시스 이 대표는 이에 지난 일 서울 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 ,1,1
756,민주 야권 진보단체 주말 정부 규탄집회 보수단체 맞불 집회도,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 참석자들이 구호를 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 정권 규탄 구호를 외치고 있다 ,0,1
757,이재명 결코 죽지 않는다 진중권 죽는 건 주변 사람들 ,한편 이 대표는 선고 다음날 일 서울 종로구 광호문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 이재명은 결코 죽지 않는다 며 국민은 민주공화국인 대한민국의 주인이며 ,1,1
758,진중권 교수가 결코 죽지 않는다 는 이재명 대표에게 한 말 순간 할 말 ,이튿날인 일 이 대표는 서울 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석했다 이날 이 대표는 이재명은 결코 죽지 않는다 며 이 나라의 주인은 윤석열 김건희 ,1,1
759, 사설 민주당 더 이상 국민 선동 자제하고 법리 다툼 으로 대응해야, 일 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 장외집회에 참석 이재명은 죽지 않는다 민주주의도 죽지 않는다 이 나라의 미래도 죽지 않는다 고 거듭 자신의 건재함을 강조했다 김건희 여사 특검법 을 세 ,0,1
760, 달리고 싶다 백두산까지 년째 열린 통일마라톤대회,행사장에서는 윤석열 퇴진 국민투표 김건희 특검 서명운동 경남마을교육공동체 조례 살리기 서명운동 도 함께 벌어졌다 남자와 여자 위까지 시상에 이어 텔레비전과 노트북 호텔숙박권 자전거 등 경품추첨이 ,1,1
761,이재명 난 죽지 않아 에 진중권 죽는 건 주변 사람들 , 일 이 대표는 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 비판했다 그러자 일 진 교수가 자신의 ,1,1
762,국민의힘 내부 이재명 관련 의문사 진상규명위 출범 특검 얘기까지 ,장외집회도 김건희 여사 특검을 주장합니다마는 사실상 민주당이 방탄집회 아니냐 이런 비판이 많이 있어요 그런데 여당 대표는 저런 말을 자제했으면 좋겠어요 자중이라기보다는 정치적인 의도는 다 알겠는데 여야가 ,1,1
763,이재명 유죄 후 첫 장외집회 한동훈 판사 겁박 ,야당은 사법부를 규탄하며 김건희 여사의 특검을 촉구했는데 여당은 판사를 겁박하는 양형 사유가 계속 이재명 더불어민주당 대표 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 ,1,1
764,여 반 이재명 기치로 대야 강공 내부 결속 지지율 반등 도모, 김건희 여사 특검법 반대를 당론으로 정한 원내지도부는 윤 대통령의 재의요구권 행사 이후 일로 예상되는 재표결에서도 이탈표를 최소화할 것으로 자신하고 있습니다 김 여사 이슈로 다시 표면화한 윤 대통령과 한 ,1,1
765, 뉴스 김민석 윤 정부 트럼프 기조와 달라 미국이 한국의 , 김건희 특별법 이 세번째로 국회 본회의를 통과했습니다 명태균 게이트 까지 더해 대통령 배우자인 김건희 여사가 정국의 핵심으로 떠오르고 있는데요 야당은 발걸음이 빨라지고 있고 여당은 방어막을 손보고 ,1,1
766, 스트레이트 예고 확 다 불어버릴까 그리고 닫힌 입 명태균 게이트 ,당시 이 의원은 국민의힘 당대표였다 여론조사를 대가로 한 김영선 전 의원 공천 의혹과 또 다른 공천개입 의혹 국회는 세 번째 김건희 여사 특검법 을 통과시켰다 윤 대통령은 이번에도 거부권을 행사할 것으로 보인다 ,1,1
767,한동훈 이재명 위증교사 수사 검수완박 에 묻혔을 것 ,이날 국민의힘 의원들은 본회의에서 세번째 김건희 특검법 윤석열 대통령 배우자 김건희 의 주가조작 사건 등의 진상규명을 위한 특별검사 임명 등에 관한 법률안 에 반대하며 본회의장을 퇴장 의원총회를 가졌다 사진 ,0,1
768,민주 불법 불량 부도덕 박장범 사장 후보자 임명 꼭 막겠다 ,윤석열 김건희 부부 심기 경호 라며 전 국민이 보는 앞에 받은 만원 명품백을 조그마한 파우치 로 불러 준 대가로 사장 후보에 낙점된 것 이라고 강조했다 그러면서 이미 윤석열 정부 곳곳이 김건희 라인 ,0,1
769,한동훈 위증교사 검찰 수사 검수완박 대로면 불가능 야 특검 공세 ,오는 일 김건희 여사 특검법 재표결이 예상되는 만큼 대여투쟁에서 돌파구를 마련한다는 건데요 민주당 입장에선 정국 주도권을 다시 가져오기 위해서라도 김 여사 특검법의 통과가 절실한 상황입니다 민주당은 이미 ,0,1
770,진중권 이재명에게 인간은 그저 수단 죽는 건 주변 사람들 ,이 대표는 선고 다음날인 일 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 전날 공직선거법 위반혐의로 징역 년 집행유예 년을 선고받은 것과 관련해 ,0,1
771,이재명 결코 안 죽는다 진중권 그럼 죽는 사람은 주변 사람 ,이후 일 서울 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석 이재명은 결코 죽지 않는다 며 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 비판했다 ,0,1
772,여사만 누리는 엄격한 증명의 원칙 세상에 이런 법이 ,최근 김건희 여사 주가조작 의혹 사건에 대한 검찰의 불기소 처분 때문이다 도이치모터스 주가조작 사건에 연루된 김건희 여사를 수사한 검찰은 피의자 명의 계좌들에서 일부 시세 조종성 주문이 제출된 건 맞지만 ,1,1
773, 스트레이트 확 다 불어버릴까 그리고 닫힌 입 명태균 게이트 는 ,국회는 세 번째 김건희 여사 특검법 을 통과시켰다 윤 대통령은 이번에도 거부권을 행사할 것으로 보인다 한편 탐사기획 스트레이트 는 오늘 일 저녁 시 분 방송된다 ,1,0
774, 심 직후 국정농단 규탄 장외집회 결코 죽지 않아 ,인근에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 집회를 진행했다 비가 오는 날씨 속 참석자들은 약 시간 분 동안 파란색 우비를 입고 윤석열 정권을 향한 비판을 이어가는 한편 김건희 여사 ,1,1
775, 여의도풍향계 야당의 특검법 발의 그리고 대통령의 거부권 행사, 김건희 여사 특검법이 세 번째로 국회 본회의를 통과하면서 이 같은 쳇바퀴 정국이 또다시 반복될 것으로 압도적인 국민께서 김건희 를 특검하라고 명하고 계십니다 공천개입 의혹 핵심 인물인 명태균 씨와 관련한 ,0,1
776, 난 결코 죽지 않아 이재명 선고 후 첫 공개 발언, 차 정권 퇴진 장외집회 김건희 윤석열 국정농단 규탄 특검 촉구 이 나라 주인은 윤석열 김건희 명태균 박찬대 미친 정권의 미친 판결 조국 윤석열 파면이 답 더불어민주당과 조국혁신당 등 야당은 ,1,1
777, 나도 있다 이재명 대 한동훈 구도 흔드는 경쟁자들,한 대표가 윤 대통령과 김건희 여사에게 여러 번 각을 세울 수 있었던 것도 측근의 조언이 아니라 자신의 최병천 소장은 종합부동산세 이슈라면 모를까 금투세 폐지 이슈는 김건희 특검 이슈에 밀리게 될 것 이라고 ,1,1
778, 이재명 방탄 민주당은 항상 민생이 최우선이었다 주간경향이 ,국정농단 의혹의 중심에 있는 김건희 여사가 마포대교를 방문해 지시할 권한이나 자격이 있는지도 것이다 김건희 특검법이나 탄핵 등 여야 극한 대치로 민생이 실종됐다는 비판도 있다 나는 민주당이 참여한 ,0,0
779,박 터지게 싸우는 민주당 검찰 법조계 양쪽 다 문제다 ,대장동 변호사 출신으로 두 법안을 대표발의한 이건태 의원은 김건희 여사 명품백 수수 사건을 검찰이 국정감사가 있던 월엔 도이치모터스 주가조작 사건에서 김건희 여사를 무혐의 처분한 이창수 ,0,1
780, 뉴스 이재명 팔팔하게 살아서 인사 난 결코 죽지 않는다 ,이 대표는 이날 오후 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 윤석열 김건희 명태 균 등으로 바뀐 것 같다 고 비판했다 또 이 대표는 년 월 정치를 시작한 이후 ,1,1
781, 심층분석 피의자가 정의의 화신 으로 둔갑한 민주당 집회의 가지 모 ,더불어민주당이 일 광화문 일대에서 개최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서는 모순 이 나라 주인은 윤석열 김건희 명태 등으로 바뀐 것 같다 국민이 나라의 주인이라는 게 다수 ,0,1
782,이재명 위기에도 추동력 잃었나 심 선고 후인데 장외집회 시들 ,더불어민주당이 서울 광화문에서 세 번째 김건희 윤석열 국정농단 규탄 특검 촉구 국민행동의 날 집회를 더불어민주당은 일 서울 광화문 광장 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 ,0,1
783, 이재명 징역형 파장 정국 반전 계기 잡은 국민의힘 단합이 중요 ,그동안 거대 야당이 김건희 여사 의혹 등을 고리로 특검과 탄핵 공세를 펼치는데 대해 수세적 입장이었으나 민주당은 이 대표는 유죄가 나왔는데 왜 김건희 여사는 기소조차 하지 않느냐 며 더 강하게 공격해 올 ,1,1
784,심우정 총장 취임 개월 명태균 게이트 등 과제 산적,임기 초부터 김건희 여사 관련 수사가 계속되는 가운데 정치권의 압박도 점차 거세지는 모습이다 법조계 안팎에선 심 총장이 김 여사 사건 등 정치적 사건을 중립성 있게 지휘하고 이를 통해 정치권으로부터 오는 ,1,1
785, 공천 개입 무리수 두는 이준석 김소연 얄팍한 협박질 살려달라는 ,이준석 의원과 명태균 씨는 당시 김건희 여사와 국민의힘 재보궐 선거 공천관리위원장이던 윤상현 의원 함성득 교수 등의 이름을 언급하며 김영선 전 의원 공천에 대해 논의했다고 한다 이와 관련 지난 일 해외 ,0,1
786,홍준표 오죽하면 민주당 손 잡으시라 윤 그 조언 들어야 산다,특히 김건희 여사 문제를 강하게 지적했습니다 하지만 윤석열 대통령은 언론의 비판에 별로 신경을 쓰지 김건희 여사 때문에 지지율이 떨어진 것은 맞지만 지엽적인 문제 라고 했습니다 김건희 여사보다 민생 ,0,0
787,이재명 난 죽지 않아 진중권 죽는 건 주변 사람들 발악해봤자 끝 ,이 대표는 일 오후 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 윤석열 김건희 명태균으로 바뀐 것 같다 고 비판 김건희 특검법 필요성을 강조했다 그러자 진 교수는 일 를 ,0,1
788, 금주 법조계 주요일정 월 일,혐의 김건희 쥴리 의혹 제기 안해욱 전 대한초등학교태권도협회장 외 명 차 공판 오전 시 법률신문사 및 김남근 김용만 김현정 민병덕 박상혁 이강일 이정문 더불어민주당 의원 및 신장식 조국혁신당 ,0,1
789,광장에 모인 야당 이재명 결코 죽지 않는다 , 리포트 김건희 돈봉투 의혹 특검으로 수사하라 수사하라 수사하라 수사하라 주째 주말 장외 집회를 연 더불어민주당은 김건희 여사 특검법 수용과 함께 윤석열 대통령 부부의 국정농단 의혹에 대한 ,1,1
790, 탄핵 장외투쟁 동력 살린 이재명 주인 자리 찾자 며 총공세 예고,이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 서울 뉴스핌 최지환 기자 이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 ,0,1
791,한동훈이 달라졌다 그런데 왜 석민의 픽 ,대통령과 김건희 여사를 향해 핏대를 세우던 모습과는 사뭇 달라졌습니다 사실 민주당은 윤 대통령과 한 대표의 갈라진 틈을 파고들어 김건희 특검법 수정안 을 만들었습니다 수사 대상을 개에서 개로 줄이고 한 ,0,1
792,난세에는 영웅이 등장한다는데 기자의눈 ,이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 고 했다 민주당도 법원마저도 검찰의 정치 이재명 대표와 김건희 여사를 물꼬로 진행 중인 현재 정쟁에선 먹고 살 권위가 없다 서로를 향해 악지르기만 ,0,1
793, 결코 죽지 않아 장외 규탄 판사 겁박 최악 , 기자 김건희 여사 특검 촉구와 규탄을 위해 예고했던 민주당의 세 번째 장외집회 공직선거법 위반 혐의 심에서 의원직 상실형을 받은 이재명 대표가 연단에 올랐습니다 이재명 민주당 대표 이재명은 결코 죽지 ,0,1
794,지치지 않고 더욱 단단해졌다 빗속에 모인 만 인파,사법부가 야당 대표에 대해 무자비한 판결을 내린 다음 날인 일 서울 광화문에서 열린 김건희 윤석열 윤석열 김건희 명태균으로 바뀌었다 국민이 민주공화국 대한민국의 주인 자리를 당당하게 되찾아야 한다 라고 ,1,1
795,이재명 사법리스크 맞설 먹사니즘 전략 민생으로 시선 돌린다, 일 정치권에 따르면 이 대표는 전날 일 오후 서울 종로구 광화문 일대에서 진행한 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 여러분 얼마나 힘드시냐 먹고 살기도 힘들고 불안해서 ,0,1
796,사법리스크 차관문 통과 실패한 이재명 윤석열 향한 공세도 타격 불가 ,민주당은 김건희 특검법안 통과를 촉구하며 대여공세를 강화하고 있는데 구심점이자 유력한 차기 대선주자인 이 대표의 사법리스크가 구체화되면서 정치적 타격이 불가피해 보인다 일 정치권에 따르면 이재명 민주당 ,0,0
797,이재명 사법리스크와 별개 민주는 김 여사 특검법 화력 집중,돌파구로 김건희 특검법 재표결 가결 에 집중하며 국민의힘을 압박하고 있다 윤석열 대통령의 재의요구권 한 대변인은 국민께서 지난 몇 주간 집회를 통해 신성 불가침이 된 김건희 여사에 대한 주가조작 국정농단 ,0,1
798,이재명 선고 김건희 특검법 정치이슈에 뒷전 된 연금개혁 ,이재명 더불어민주당 대표 선고 김건희 특검법 윤석열 대통령 부부의 공천 개입 의혹 등 각종 정치 현안에 개혁 논의가 뒷전으로 밀리는 모양새다 일 국회 등에 따르면 대 국회가 개원한지 개월 가까이 ,1,1
799,민주 유죄 선고 에 대여 공세 고삐 탄핵 거론은 난감,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서는 미친 정권에 미친 판결 국민의힘은 민주당의 연이은 김건희 여사 특검 수용 촉구 집회를 이 대표 사건 판사를 겁박하려는 집회 라고 ,0,1
800,이재명 사법리스크 현실화 여야 막론 정치권 지형 요동칠까,김 지사는 윤 대통령을 향해 김건희 여사 특별법 수용을 촉구하는 등 민주당의 기조와 궤를 같이하며 지난 일 국회 본회의에서 국민의힘은 김건희 여사 특검법에 반대하고 한 대표가 주도해 온 특별감찰관 후보 ,1,1
801,민주 유죄 선고 에 대여 공세 고삐 탄핵 거론은 난감,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서는 미친 정권에 미친 판결 국민의힘은 민주당의 연이은 김건희 여사 특검 수용 촉구 집회를 이 대표 사건 판사를 겁박하려는 집회 라고 ,0,1
802, 정적 죽이기에 올인한 대통령과 이에 동조한 정치판결로 민심을 거스를 ,한 대변인은 어떻게든 윤석열 대통령과 김건희 여사로 인해 터져 나오는 국정농단 선거개입 의혹을 제 야당 이재명 대표 한 사람을 제물 삼아 틀어막겠다는 것 이라며 년 민주화 이후 대통령선거가 끝나고 패배를 한 ,1,0
803, 지난 년 반 동안 윤석열 대통령 국정 보며 무력감과 박탈감 느꼈다 ,빗속 열린 집회서 모인 시민들 대통령에 김건희 특검법 수용 촉구 서울 도심에서 윤석열 대통령 퇴진과 김건희 특검 도입을 촉구하는 대규모 집회가 열렸다 시민사회단체로 구성된 거부권을 거부하는 전국비상행동 ,1,0
804, 가장 쉽다 던 재판에서 최악의 결과 이재명에게 반전이 있을까 ,최은순 건과 김건희 건은 윤석열이 몰랐다고 잡아떼면 처벌하기 쉽지 않을 수도 있다 이재명 수준으로 털면 윤우진 건은 선거법 위반이 될 가능성이 크다 윤석열은 현직 대통령이라 당장 형사 소추를 받지는 않지만 공소 ,0,0
805,폭우 뚫고 더 크게 타오른 촛불 윤석열 파면 김건희 특검 , 일 김건희 특검 수용 국정 농단 규명 윤석열을 거부한다 시민행진이 그랬다 참석자들 모두가 이재명 편씨는 대통령은 윤석열이를 뽑았는데 왜 김건희 가 대통령 노릇을 하냐고 숨 쉬는 거 말고는 죄다 ,0,0
806, 윤석열 김건희 규탄 시민행진에 모인 인파, 일 오후 서울 종로구 광화문 앞에서 윤석열을 거부한다 시민행진 이 열리고 있다 ,0,0
807, 취재석 국민 눈높이 는 김건희 특검 아닐까,세 번째 김건희 특검법 본회의 통과 국힘 위헌적 본회의 표결 보이콧 특감 관철 김건희 특검 말 아껴 세 번째 김건희 특검법 이 지난 일 국회 본회의에서 야당 단독 표결로 통과됐다 더불어민주당은 김 ,1,1
808,조국 국민의 마음 모아달라 정당들도 따를 것 ,광화문에서 김건희 특검 수용 국정농단 규명 윤석열을 거부한다 시민행진 을 개최했다 사진 통일뉴스 김래곤 통신원 전국비상행동이 주최한 시민행진에는 야 당이 동참했다 사진 통일뉴스 김치관 기자 김건희 ,1,0
809, 이로운넷현장스케치 빗속에서 광화문 메운 김건희 윤석열 국정농단 ,이로운넷 조은결 기자 일 서울 종로구 광화문 일대가 윤석열 대통령 규탄 집회 참가자들로 가득 찼다 주 연속으로 진행된 더불어민주당의 제 차 국민 행동의 날 장외집회는 이날 조국혁신당 진보당 기본소득당 ,1,0
810, 이로운넷현장 이재명 나는 결코 죽지 않는다 광화문 가득 채운 목 ,기자 김건희 특검으로 수사하라 국민의힘도 공범이다 입만 열면 거짓말 윤 대통령 규탄한다 포근한 박 원내대표는 윤석열 대통령과 김건희 여사를 겨냥해 스스로 떳떳하다면 특검을 거부할 이유가 없다 고 ,1,0
811, 징역형 집유 집회서 이재명은 죽지 않는다 ,이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 국민이 ,1,1
812, 진보단체 주말 정부 규탄집회 특검 촉구 유죄 판결 맹비난,더불어민주당은 일 광화문 북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회를 열었다 지난 일 국회 본회의를 통과한 세 번째 김건희 여사 특검법 에 대해 또다시 윤석열 대통령의 재의요구가 ,1,1
813,이재명 결코 죽지 않아 반성은커녕 시위 종합 ,참가자들은 파란색 우비를 쓰고 윤석열을 거부한다 김건희 를 특검하라 등이 적힌 피켓을 들었다 이 윤석열 김건희 명태 균 등으로 바뀐 것 같다 고 비판했다 또 이 대표는 년 월 정치를 시작한 이후 투명하고 ,1,1
814,이재명 선고 다음날 집회서 이재명은 죽지 않는다 ,이 대표는 이날 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 장외집회에서 또 이 대표는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 ,1,1
815,이재명 심 징역형 파장 여야 대치 심화 전망,하시고 김건희 여사 공식일정 중단도 발표하고 그다음에 인적쇄신에 대한 예고까지 했기 때문에 사실은 최근에 윤석열 대통령 퇴진운동 또 김건희 여사 특검 관련 문제에 상당히 공감하는 부분이 있더라도 이게 진영이 ,0,1
816,이재명 나는 결코 죽지 않는다 뉴시스 ,어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 이유는 김건희 윤석열 정권 최후가 가까워졌기 때문 이라고 주장했다 이어 정부여당을 향해 김건희 특검법을 ,1,1
817,국민의힘 유죄 부정하고 거리 나선 법치 파괴 , 일 서울 광화문 북측광장 인근에서 더불어민주당 주최로 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회가 열리고 있다 국민의힘이 더불어민주당이 세 번째 장외집회를 연 데 대해 이재명 ,1,1
818,이재명 펄펄해 죽지 않습니다 겨울비 뚫고 건재 과시 포착 ,추적추적 비가 내린 이날 이 대표는 당 주최로 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 그러면서 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 ,1,1
819, 팔팔하게 살아서 인사 이재명은 결코 죽지 않는다 ,이 대표는 이날 광화문에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 아니냐 이런 생각이 든다 며 이제 ,1,1
820, 김건희 특검 국정농단 진상규명 거부말라 야당 시민단체 도심 행진,일대에서 김건희 특검 수용 국정농단 규명 윤석열을 거부한다 시민행진 을 개최했다 이날 행진에는 앞서 같은 장소에서 김건희 윤석열 국정농단 규탄 특검 촉구 차 국민행동의 날 집회를 마친 더불어민주당과 ,0,0
821,이재명 결코 죽지 않는다 정부 규탄 집회 참여,이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 그는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 이제 국민이 ,1,1
822,광화문 집결한 야당과 보수단체 김건희 특검 촉구 이재명 구속 ,비가 내린 일 오후 야당과 시민단체가 서울 광화문에 집결해 윤석열 대통령의 탄핵과 김건희 여사 특검 민주당과 조국혁신당을 비롯한 야 당 등은 이날 오후 시 분부터 서울 종로구 광화문 일대에서 김건희 윤석열 ,1,1
823,이재명 선고 다음 날 정권 규탄집회 결코 죽지 않는다 ,조국혁신당을 비롯한 군소 야당과 시민단체 시가행진을 함께하며 김건희 여사 특검 수용을 압박했습니다 이재명 더불어민주당 대표 황제 골프 치면서 즐기는 그 돈조차도 우리가 새벽 일찍 만원 버스 타고 나가서 ,1,1
824,한동훈 이재명 겨냥해 시간 끌어봤자 민주 장외집회 도 맹공,이 대표 심 선고 결과로 반격 기회를 잡은 여당은 오는 일로 예상되는 김건희 여사 특검법 재표결 때도 단일대오 유지 동력이 이어지길 기대하고 있습니다 다만 국민의힘 당 대표였던 개혁신당 이준석 의원이 대통령 ,0,1
825,도심집회 시민 운집 특검 수용 이재명 사퇴 ,참가자들은 이재명 대표의 무죄를 주장하며 윤석열 대통령을 향해 선거와 공천 개입 의혹의 진상을 규명하고 김건희 여사 특검법을 수용할 것을 촉구한 뒤 거리를 행진했습니다 앞서 오후 시쯤 동화면세점 인근에서는 ,0,1
826, 김능구의 정국인터뷰 김준형 의원 트럼프 우선주의 미국 민주주의 ,대통령뿐 아니라 제가 듣기에는 김건희 여사의 신임도 받고 있다 면서 지금 러시아 파병 문제도 국방부랑 외교부는 배제되고 국정원과 안보실의 합작품으로 진행되고 있다 고 말했다 윤석열 대통령이 당선 이후 더욱 ,1,1
827,민주 검찰독재정권 정적 제거에 사법부가 부역 ,시민들은 김건희 특검 과 윤석열 대통령에 대한 불신의 함성을 쏟아냈다 민주당은 일 오후 시 분부터 서울 종로구 광화문광장 인근에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 행사를 ,1,0
828,비 맞아도 윤석열 퇴진 시민 열기 가득 찬 광화문 포토 ,일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열려 주최쪽 추산 만여명의 시민이 집결했다 곧이어 같은 장소에서 거부권을 거부하는 전국비상행동 등 시민단체가 연 김건희 특검 ,0,1
829,광화문 앞 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 , 일 서울 종로구 광화문 앞에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회가 열리고 있다 ,1,1
830,이언주 이재명에 유례없는 중형 선고 유감 비상시국 더욱 단합할 것 ,민주당은 일 광화문 북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회도 열었다 박찬대 원내대표는 김건희 특검은 공정과 상식을 회복하고 정의를 바로 세우라는 압도적 국민의 명령 이라며 ,0,1
